code, lat, lng, point, alt, name, region, name_k, region_k
JA6/MZ-178,31.5655,131.382,1,210,Kamidake,Nichinan-city<JCC#4504>,上岳(三角点),宮崎県日南市<JCC#4504>
JA6/MZ-179,31.5316,131.407,1,206,Ooshima,Nichinan-city<JCC#4504>,大島(三角点),宮崎県日南市<JCC#4504>
JA6/MZ-180,31.6112,131.3987,1,202,Takasajyoyama,Nichinan-city<JCC#4504>,高砂城山,宮崎県日南市<JCC#4504>
JA6/MZ-181,32.4201,131.6639,1,191,Komenoyama,Hyuga-city<JCC#4506>,米ノ山,宮崎県日向市<JCC#4506>
JA6/MZ-182,32.6652,131.8214,1,185,Tonbayama,Nobeoka-city<JCC#4503>,遠見場山,宮崎県延岡市<JCC#4503>
JA6/MZ-183,32.067767,131.129379,4,829,P829,Kobayashi-city<JCC#4505>,点829,宮崎県小林市<JCC#4505>
JA6/NS-001,32.7612,130.2989,8,1483,Unzendake/Heiseishinzan,Shimabara-city<JCC#4203>Unzen-city<JCC#4213>,雲仙岳(平成新山),長崎県島原市<JCC#4203>長崎県雲仙市<JCC#4213>
JA6/NS-002,32.7755,130.2606,6,1062,Kusenbudake,Unzen-city<JCC#4213>,九千部岳,長崎県雲仙市<JCC#4213>
JA6/NS-003,32.958,130.0766,6,1057,Taradake/Gokaharadake,Isahaya-city<JCC#4204>Omura-city<JCC#4205>,多良岳(五家原岳),長崎県諫早市<JCC#4204>長崎県大村市<JCC#4205>
JA6/NS-004,32.7392,130.2712,6,970,Yadake,Unzen-city<JCC#4213>,矢岳,長崎県雲仙市<JCC#4213>
JA6/NS-005,32.7371,130.2512,6,879,Kinugasayama,Unzen-city<JCC#4213>,絹笠山,長崎県雲仙市<JCC#4213>
JA6/NS-006,32.7911,130.2528,6,870,Azumadake,Unzen-city<JCC#4213>,吾妻岳,長崎県雲仙市<JCC#4213>
JA6/NS-007,32.7717,130.337,4,819,Shichimenzan,Shimabara-city<JCC#4203>,七面山,長崎県島原市<JCC#4203>
JA6/NS-008,33.1793,129.8038,4,670,Kakuidake,Sasebo-city<JCC#4202>,隠居岳,長崎県佐世保市<JCC#4202>
JA6/NS-009,34.1774,129.2261,2,649,Yatateyama,Tsushima-city<JCC#4209>,矢立山,長崎県対馬市<JCC#4209>
JA6/NS-010,33.0905,129.9213,2,609,Kokuzouzan,Higashisonogi-gun<JCG#42007A>,虚空蔵山,長崎県東彼杵郡川棚町<JCG#42007A>
JA6/NS-011,32.6702,129.8565,2,590,Hachiroudake,Nagasaki-city<JCC#4201>,八郎岳,長崎県長崎市<JCC#4201>
JA6/NS-012,33.1804,129.7519,2,568,Eboshidake,Sasebo-city<JCC#4202>,烏帽子岳,長崎県佐世保市<JCC#4202>
JA6/NS-013,32.9135,129.7448,2,561,Nagauradake,Nagasaki-city<JCC#4201>,長浦岳,長崎県長崎市<JCC#4201>
JA6/NS-014,34.2044,129.265,2,558,Ariakeyama,Tsushima-city<JCC#4209>,有明山,長崎県対馬市<JCC#4209>
JA6/NS-015,33.3369,129.4659,2,530,Yasumandake,Hirado-city<JCC#4207>,安満岳,長崎県平戸市@平戸島<JCC#4207>
JA6/NS-016,34.2639,129.2496,2,518,Shiratake,Tsushima-city<JCC#4209>,白嶽,長崎県対馬市<JCC#4209>
JA6/NS-017,32.7937,129.9076,2,506,Hobadake,Nagasaki-city<JCC#4201>,帆場岳,長崎県長崎市<JCC#4201>
JA6/NS-018,34.5724,129.3817,1,479,Mitake/Odake,Tsushima-city<JCC#4209>,御岳(雄岳),長崎県対馬市<JCC#4209>
JA6/NS-019,32.7933,129.8304,1,475,Iwayayama,Nagasaki-city<JCC#4201>,岩屋山,長崎県長崎市<JCC#4201>
JA6/NS-020,32.6982,128.681,1,460,Tetegatake,Goto-city<JCC#4211>,父ヶ岳,長崎県五島市@福江島<JCC#4211>
JA6/NS-021,32.7833,129.9699,1,456,Gyousendake,Nagasaki-city<JCC#4201>,行仙岳,長崎県長崎市<JCC#4201>
JA6/NS-022,32.8519,129.894,1,451,Kotonoodake,Isahaya-city<JCC#4204>,琴ノ尾岳,長崎県諫早市<JCC#4204>
JA6/NS-023,32.7882,129.9824,1,451,Funaishidake,Nagasaki-city<JCC#4201>,船石岳,長崎県長崎市<JCC#4201>
JA6/NS-024,33.1967,129.7034,1,445,Syoukandake,Sasebo-city<JCC#4202>,将冠岳,長崎県佐世保市<JCC#4202>
JA6/NS-025,33.0657,129.0932,1,443,Bandake,Minamimatsuura-gun<JCG#42009K>,番岳,長崎県南松浦郡新上五島町@中通島<JCG#42009K>
JA6/NS-026,32.9335,129.0529,1,439,Sannouzan/Odake,Minamimatsuura-gun<JCG#42009K>,山王山(雄嶽),長崎県南松浦郡新上五島町@中通島<JCG#42009K>
JA6/NS-027,33.0099,129.0561,1,431,Takanoshidake,Minamimatsuura-gun<JCG#42009K>,高熨斗岳,長崎県南松浦郡新上五島町@中通島<JCG#42009K>
JA6/NS-028,32.6707,128.7855,1,429,Outousan,Goto-city<JCC#4211>,翁頭山,長崎県五島市@福江島<JCC#4211>
JA6/NS-029,32.6938,128.7573,1,419,Hotokezaka,Goto-city<JCC#4211>,仏阪(三角点),長崎県五島市@福江島<JCC#4211>
JA6/NS-030,32.815,129.8181,1,413,Eboshidake,Nagasaki-city<JCC#4201>Nishisonogi-gun<JCG#42006N>,烏帽子岳,長崎県長崎市<JCC#4201>長崎県西彼杵郡時津町<JCG#42006N>
JA6/NS-031,32.6412,130.209,1,410,Houjyoudake,Minamishimabara-city<JCC#4214>,鳳上岳,長崎県南島原市<JCC#4214>
JA6/NS-032,32.8068,129.9909,1,407,Ibinoodake,Isahaya-city<JCC#4204>Nagasaki-city<JCC#4201>,井樋ノ尾岳,長崎県諫早市<JCC#4204>長崎県長崎市<JCC#4201>
JA6/NS-033,33.3169,129.4895,1,406,Kamitoko,Hirado-city<JCC#4207>,上床(三角点),長崎県平戸市@平戸島<JCC#4207>
JA6/NS-034,32.6518,128.6934,1,397,Iwayadake,Goto-city<JCC#4211>,岩谷岳,長崎県五島市@福江島<JCC#4211>
JA6/NS-035,33.2158,129.4003,1,394,Byoubudake,Hirado-city<JCC#4207>,屏風岳,長崎県平戸市@平戸島<JCC#4207>
JA6/NS-036,32.7697,130.1996,1,392,Chijiwa,Unzen-city<JCC#4213>,千々石(三角点),長崎県雲仙市<JCC#4213>
JA6/NS-037,32.7214,128.8098,1,390,Sasadake,Goto-city<JCC#4211>,笹嶽,長崎県五島市@福江島<JCC#4211>
JA6/NS-039,32.963,129.0868,1,384,Yaguradake,Minamimatsuura-gun<JCG#42009K>,矢倉岳,長崎県南松浦郡新上五島町@中通島<JCG#42009K>
JA6/NS-040,33.2427,129.5946,1,374,Daikanzan,Sasebo-city<JCC#4202>,大観山,長崎県佐世保市<JCC#4202>
JA6/NS-041,32.6235,128.7158,1,374,Nagamine,Goto-city<JCC#4211>,長峰(三角点),長崎県五島市@福江島<JCC#4211>
JA6/NS-042,33.2588,129.4672,1,372,Jigendake,Hirado-city<JCC#4207>,慈眼岳,長崎県平戸市@平戸島<JCC#4207>
JA6/NS-043,33.012,129.0826,1,368,Bandake,Minamimatsuura-gun<JCG#42009K>,番岳,長崎県南松浦郡新上五島町@中通島<JCG#42009K>
JA6/NS-044,32.7197,128.7874,1,366,Karadake,Goto-city<JCC#4211>,唐嶽,長崎県五島市@福江島<JCC#4211>
JA6/NS-045,32.9858,129.152,1,364,Tannayasan,Minamimatsuura-gun<JCG#42009K>,丹那山,長崎県南松浦郡新上五島町@中通島<JCG#42009K>
JA6/NS-046,32.6462,128.7303,1,363,Happongi,Goto-city<JCC#4211>,八本木(三角点),長崎県五島市@福江島<JCC#4211>
JA6/NS-047,33.1064,129.114,1,362,Taishiyama,Minamimatsuura-gun<JCG#42009K>,多石山,長崎県南松浦郡新上五島町@中通島<JCG#42009K>
JA6/NS-048,32.7505,128.787,1,359,Gongendake,Goto-city<JCC#4211>,権現岳,長崎県五島市@福江島<JCC#4211>
JA6/NS-049,34.5142,129.3859,1,354,P354,Tsushima-city<JCC#4209>,点354,長崎県対馬市<JCC#4209>
JA6/NS-050,33.2722,129.6662,1,351,Washiodake,Kitamatsuura-gun<JCG#42004E>Sasebo-city<JCC#4202>,鷲尾岳,長崎県北松浦郡佐々町<JCG#42004E>長崎県佐世保市<JCC#4202>
JA6/NS-051,32.6731,129.8297,1,351,Shiroyama,Nagasaki-city<JCC#4201>,城山,長崎県長崎市<JCC#4201>
JA6/NS-052,33.2713,129.4448,1,351,Yuusouzudake,Hirado-city<JCC#4207>,有僧都岳,長崎県平戸市@平戸島<JCC#4207>
JA6/NS-053,32.8188,128.8465,1,350,Udake,Goto-city<JCC#4211>,鵜岳,長崎県五島市@久賀島<JCC#4211>
JA6/NS-054,33.2024,129.1244,1,350,Hiratake,Kitamatsuura-gun<JCG#42004D>,平岳,長崎県北松浦郡小値賀町@野崎島<JCG#42004D>
JA6/NS-055,33.1753,129.3726,1,347,Shijikizan,Hirado-city<JCC#4207>,志々伎山,長崎県平戸市@平戸島<JCC#4207>
JA6/NS-056,32.9121,129.0055,1,339,Oohira,Minamimatsuura-gun<JCG#42009K>,大平(三角点),長崎県南松浦郡新上五島町@若松島<JCG#42009K>
JA6/NS-057,32.9618,129.1288,1,335,Kurokiyama,Minamimatsuura-gun<JCG#42009K>,黒木山,長崎県南松浦郡新上五島町@中通島<JCG#42009K>
JA6/NS-058,32.8593,129.0585,1,330,Oogiyama,Minamimatsuura-gun<JCG#42009K>,扇山,長崎県南松浦郡新上五島町@中通島<JCG#42009K>
JA6/NS-059,32.6099,129.8046,1,326,Ninotake,Nagasaki-city<JCC#4201>,二ノ岳,長崎県長崎市<JCC#4201>
JA6/NS-060,32.7728,129.0003,1,326,Chitahikosan,Goto-city<JCC#4211>,致彦山,長崎県五島市@椛島<JCC#4211>
JA6/NS-062,33.1709,129.8633,1,320,Makunotou,Sasebo-city<JCC#4202>Nishimatsuura-gun<JCG#41005A>,幕ノ頭,長崎県佐世保市<JCC#4202>佐賀県西松浦郡有田町<JCG#41005A>
JA6/NS-063,32.6566,128.8489,1,315,Onidake,Goto-city<JCC#4211>,鬼岳,長崎県五島市@福江島<JCC#4211>
JA6/NS-065,33.2636,129.6491,1,313,P313,Kitamatsuura-gun<JCG#42004E>,点313,長崎県北松浦郡佐々町<JCG#42004E>
JA6/NS-066,32.9515,129.0251,1,309,Kiba,Minamimatsuura-gun<JCG#42009K>,木場(三角点),長崎県南松浦郡新上五島町@中通島<JCG#42009K>
JA6/NS-067,32.8601,129.0913,1,303,Mitsumoridake,Minamimatsuura-gun<JCG#42009K>,三盛山,長崎県南松浦郡新上五島町@中通島<JCG#42009K>
JA6/NS-068,32.7697,128.879,1,292,Kurosaki,Goto-city<JCC#4211>,黒崎(三角点),長崎県五島市@久賀島<JCC#4211>
JA6/NS-069,32.627,130.1793,1,291,Aigosan,Minamishimabara-city<JCC#4214>,愛宕山,長崎県南島原市<JCC#4214>
JA6/NS-070,32.816,130.1035,1,280,Rengeishidake,Isahaya-city<JCC#4204>,蓮華石岳,長崎県諫早市<JCC#4204>
JA6/NS-071,32.9755,130.0925,6,996,Taradake,Fujitsu-gun<JCG#41007C>,多良岳,佐賀県藤津郡太良町<JCG#41007C>
JA6/NS-072,32.7178,130.27,6,881,Takaiwayama,Minamishimabara-city<JCC#4214>,高岩山,長崎県南島原市<JCC#4214>
JA6/NS-073,32.7881,130.2719,4,822,Torikabutoyama,Unzen-city<JCC#4213>,鳥甲山,長崎県雲仙市<JCC#4213>
JA6/NS-074,32.6827,128.7057,1,431,Nanatsudake,Goto-city<JCC#4211>,七ッ岳,長崎県五島市@福江島<JCC#4211>
JA6/NS-075,32.7446,129.9204,1,410,Mogiyama,Nagasaki-city<JCC#4201>,茂木山,長崎県長崎市<JCC#4201>
JA6/NS-076,32.9205,129.0666,1,402,Mentake,Minamimatsuura-gun<JCG#42009K>,雌岳,長崎県南松浦郡新上五島町@中通島<JCG#42009K>
JA6/NS-077,33.1001,129.8429,1,390,Near_Kouboudake,Sasebo-city<JCC#4202>Higashisonogi-gun<JCG#42007A>,弘法岳近傍,長崎県佐世保市<JCC#4202>長崎県東彼杵郡川棚町<JCG#42007A>
JA6/NS-078,32.7718,129.8838,1,366,Konpirasan,Nagasaki-city<JCC#4201>,金比羅山,長崎県長崎市<JCC#4201>
JA6/NS-079,33.2264,129.4105,1,347,Sashidake,Hirado-city<JCC#4207>,佐志岳,長崎県平戸市@平戸島<JCC#4207>
JA6/NS-080,34.1183,129.2408,1,346,Ikarikumayama,Tsushima-city<JCC#4209>,碇隈山,長崎県対馬市<JCC#4209>
JA6/NS-081,32.7534,129.8493,1,333,Inasayama,Nagasaki-city<JCC#4201>,稲佐山,長崎県長崎市<JCC#4201>
JA6/NS-082,32.7139,128.6751,1,330,Kirinokiyama,Goto-city<JCC#4211>,桐ノ木山,長崎県五島市@福江島<JCC#4211>
JA6/NS-083,33.047,129.0922,1,330,Kobandake,Minamimatsuura-gun<JCG#42009K>,小番岳,長崎県南松浦郡新上五島町@中通島<JCG#42009K>
JA6/NS-084,33.3472,129.4965,1,328,Kakinodake,Hirado-city<JCC#4207>,垣ノ岳,長崎県平戸市@平戸島<JCC#4207>
JA6/NS-085,34.5822,129.3438,1,309,Ootakumayama,Tsushima-city<JCC#4209>,太田隈山,長崎県対馬市<JCC#4209>
JA6/NS-086,33.2762,129.7071,1,301,Makinodake,Sasebo-city<JCC#4202>,牧ノ岳,長崎県佐世保市<JCC#4202>
JA6/NS-087,32.7986,130.0185,1,297,Hachitendake,Isahaya-city<JCC#4204>,八天岳,長崎県諫早市<JCC#4204>
JA6/NS-088,32.7853,130.0024,1,294,Iimoriyama,Isahaya-city<JCC#4204>,飯盛山,長崎県諫早市<JCC#4204>
JA6/NS-089,33.3497,129.4837,1,288,Shiroyama,Hirado-city<JCC#4207>,城山,長崎県平戸市@平戸島<JCC#4207>
JA6/NS-090,34.6447,129.3539,1,287,Senbyoumakiyama,Tsushima-city<JCC#4209>,千俵蒔山,長崎県対馬市<JCC#4209>
JA6/NS-091,33.3898,129.4181,1,286,Bandake,Hirado-city<JCC#4207>,番岳,長崎県平戸市@生月島<JCC#4207>
JA6/NS-092,32.0032,128.3544,1,281,Meshima,Goto-city<JCC#4211>,女島(三角点),長崎県五島市@女島<JCC#4211>
JA6/NS-093,32.8676,128.9527,1,276,Hiyodorigoe,Goto-city<JCC#4211>,鵯越,長崎県五島市@奈留島<JCC#4211>
JA6/NS-094,32.7647,128.9629,1,276,Tsuburajima,Goto-city<JCC#4211>,ツブラ島,長崎県五島市@ツブラ島<JCC#4211>
JA6/NS-095,32.6092,128.6299,1,275,Hoshiyama,Goto-city<JCC#4211>,星山,長崎県五島市@福江島<JCC#4211>
JA6/NS-096,33.1339,129.1053,1,275,Tatsuseyama,Minamimatsuura-gun<JCG#42009K>,立瀬山,長崎県南松浦郡新上五島町@中通島<JCG#42009K>
JA6/NS-097,34.3007,129.2736,1,273,Shiroyama,Tsushima-city<JCC#4209>,城山,長崎県対馬市<JCC#4209>
JA6/NS-098,32.7758,130.0035,1,270,Satadake,Isahaya-city<JCC#4204>,佐田岳,長崎県諫早市<JCC#4204>
JA6/NS-099,32.7713,128.7811,1,270,P270-2,Goto-city<JCC#4211>,点270-2,長崎県五島市@福江島<JCC#4211>
JA6/NS-100,33.3433,129.5292,1,267,Kawauchitouge,Hirado-city<JCC#4207>,川内峠(三角点),長崎県平戸市@平戸島<JCC#4207>
JA6/NS-101,32.6596,128.6234,1,265,Shimayamajima,Goto-city<JCC#4211>,島山島,長崎県五島市@島山島<JCC#4211>
JA6/NS-102,32.7537,128.9838,1,264,Bandake,Goto-city<JCC#4211>,番岳,長崎県五島市@椛島<JCC#4211>
JA6/NS-103,33.1005,129.8096,1,262,Shiroishidake,Sasebo-city<JCC#4202>,白石岳,長崎県佐世保市<JCC#4202>
JA6/NS-104,33.2015,129.6637,1,259,Atagoyama,Sasebo-city<JCC#4202>,愛宕山,長崎県佐世保市<JCC#4202>
JA6/NS-105,33.2729,129.1079,1,259,Shirogatake,Sasebo-city<JCC#4202>,城ヶ岳,長崎県佐世保市@宇久島<JCC#4202>
JA6/NS-106,32.8704,129.9934,1,258,Hidake,Omura-city<JCC#4205>,日岳,長崎県大村市<JCC#4205>
JA6/NS-107,33.182,129.1276,1,256,P256,Kitamatsuura-gun<JCG#42004D>,点256,長崎県北松浦郡小値賀町@野崎島<JCG#42004D>
JA6/NS-108,32.8331,129.0588,1,255,Toraboshiyama,Minamimatsuura-gun<JCG#42009K>,虎星山,長崎県南松浦郡新上五島町@中通島<JCG#42009K>
JA6/NS-109,32.8901,128.9737,1,254,Mabushi,Minamimatsuura-gun<JCG#42009K>,間伏(三角点),長崎県南松浦郡新上五島町@若松島<JCG#42009K>
JA6/NS-110,32.8645,128.9022,1,253,Hayabusayama,Goto-city<JCC#4211>,早房山,長崎県五島市@奈留島<JCC#4211>
JA6/NS-111,33.4039,129.5502,1,250,Shirodake,Hirado-city<JCC#4207>,白岳,長崎県平戸市@平戸島<JCC#4207>
JA6/NS-112,33.1512,129.6997,1,250,Akazakidake,Sasebo-city<JCC#4202>,赤崎岳,長崎県佐世保市<JCC#4202>
JA6/NS-113,32.6168,128.607,1,249,Ooseyama,Goto-city<JCC#4211>,大瀬山,長崎県五島市@福江島<JCC#4211>
JA6/NS-114,34.2937,129.2002,1,248,Kitanouchi,Tsushima-city<JCC#4209>,北ノ内(三角点),長崎県対馬市<JCC#4209>
JA6/NS-115,32.9251,128.9624,1,244,Banyanotouge,Minamimatsuura-gun<JCG#42009K>,バンヤノ峠,長崎県南松浦郡新上五島町@日島<JCG#42009K>
JA6/NS-116,32.9664,129.0423,1,240,Jizouyama,Minamimatsuura-gun<JCG#42009K>,地蔵山,長崎県南松浦郡新上五島町@中通島<JCG#42009K>
JA6/NS-117,32.6316,128.6475,1,239,P239,Goto-city<JCC#4211>,点239,長崎県五島市@福江島<JCC#4211>
JA6/NS-118,32.9166,128.94,1,236,Batouzan,Minamimatsuura-gun<JCG#42009K>,馬頭山,長崎県南松浦郡新上五島町@有福島<JCG#42009K>
JA6/NS-119,33.1937,129.4167,1,235,Hamadake,Hirado-city<JCC#4207>,浜岳,長崎県平戸市@平戸島<JCC#4207>
JA6/NS-120,32.7643,128.9985,1,234,P234,Goto-city<JCC#4211>,点234,長崎県五島市@椛島<JCC#4211>
JA6/NS-121,32.7131,129.8568,1,234,Ookuboyama,Nagasaki-city<JCC#4201>,大久保山,長崎県長崎市<JCC#4201>
JA6/NS-122,34.0906,129.2166,1,230,Kouyama,Tsushima-city<JCC#4209>,神山,長崎県対馬市<JCC#4209>
JA6/NS-123,32.0464,128.4023,1,225,Otokojima,Goto-city<JCC#4211>,男島,長崎県五島市@男島<JCC#4211>
JA6/NS-124,32.8279,128.8767,1,221,Kusudomari,Goto-city<JCC#4211>,楠泊(三角点）,長崎県五島市@久賀島<JCC#4211>
JA6/NS-125,32.9283,129.6114,1,217,Toomiyama,Saikai-city<JCC#4212>,遠見山,長崎県西海市@松島<JCC#4212>
JA6/NS-126,33.377,129.514,1,217,Kofujiyama,Hirado-city<JCC#4207>,小富士山,長崎県平戸市@平戸島<JCC#4207>
JA6/NS-127,33.4961,129.5414,1,216,Hiranotsuji,Hirado-city<JCC#4207>,平ノ辻,長崎県平戸市@的山大島<JCC#4207>
JA6/NS-128,33.7413,129.7103,1,213,Takenotsuji,Iki-city<JCC#4210>,岳ノ辻,長崎県壱岐市@壱岐島<JCC#4210>
JA6/NS-129,32.7695,129.9884,1,210,P210,Isahaya-city<JCC#4204>Nagasaki-city<JCC#4201>,点210,長崎県諫早市<JCC#4204>長崎県長崎市<JCC#4201>
JA6/NS-130,34.2825,129.3729,1,210,Konjyodake,Tsushima-city<JCC#4209>,紺青岳,長崎県対馬市<JCC#4209>
JA6/NS-131,33.0929,129.7471,1,209,Kokuzousan,Sasebo-city<JCC#4202>,虚空蔵山,長崎県佐世保市@針尾島<JCC#4202>
JA6/NS-132,33.0059,129.245,1,205,Shirodake,Saikai-city<JCC#4212>,白岳,長崎県西海市@平島<JCC#4212>
JA6/NS-133,32.7968,128.8654,1,204,Tokujyodake,Goto-city<JCC#4211>,徳女岳,長崎県五島市@久賀島<JCC#4211>
JA6/NS-134,33.1178,129.7658,1,202,Ushinodake,Sasebo-city<JCC#4202>,牛ノ岳,長崎県佐世保市@針尾島<JCC#4202>
JA6/NS-135,33.0945,129.782,1,200,P200,Sasebo-city<JCC#4202>,点200,長崎県佐世保市@針尾島<JCC#4202>
JA6/NS-136,32.5798,129.7405,1,199,Gongenyama,Nagasaki-city<JCC#4201>,権現山,長崎県長崎市<JCC#4201>
JA6/NS-137,32.8073,128.6786,1,197,Himejima,Goto-city<JCC#4211>,姫島,長崎県五島市@姫島<JCC#4211>
JA6/NS-138,33.0404,129.6102,1,194,Yuridake,Saikai-city<JCC#4212>,百合岳,長崎県西海市@大島<JCC#4212>
JA6/NS-139,32.8651,128.8796,1,191,Oogushi,Goto-city<JCC#4211>,大串(三角点),長崎県五島市@奈留島<JCC#4211>
JA6/NS-140,32.9578,128.9902,1,190,Kushijima,Minamimatsuura-gun<JCG#42009K>,串島,長崎県南松浦郡新上五島町<JCG#42009K>
JA6/NS-141,34.3243,129.3593,1,188,Asajiyama,Tsushima-city<JCC#4209>,浅茅山,長崎県対馬市<JCC#4209>
JA6/NS-142,33.1179,129.7501,1,184,Oosakiyama,Sasebo-city<JCC#4202>,大崎山,長崎県佐世保市@針尾島<JCC#4202>
JA6/NS-143,32.0259,128.3721,1,183,Yorishima,Goto-city<JCC#4211>,寄島,長崎県五島市@寄島<JCC#4211>
JA6/NS-144,33.3798,129.8241,1,180,Fukujima,Matsuura-city<JCC#4208>,福島(三角点),長崎県松浦市@福島<JCC#4208>
JA6/NS-145,34.3773,129.3669,1,179,Ookageyama,Tsushima-city<JCC#4209>,大蔭山,長崎県対馬市<JCC#4209>
JA6/NS-146,33.2102,129.6303,1,174,Ashigema,Sasebo-city<JCC#4202>,足毛馬,長崎県佐世保市<JCC#4202>
JA6/NS-147,33.3823,129.851,1,173,Shirodake,Matsuura-city<JCC#4208>,白岳,長崎県松浦市@福島<JCC#4208>
JA6/NS-148,33.1312,129.6953,1,170,Yunokibaru,Sasebo-city<JCC#4202>,柚木原,長崎県佐世保市<JCC#4202>
JA6/NS-149,32.7476,128.8786,1,156,Tatarajima,Goto-city<JCC#4211>,多々良島,長崎県五島市@多々良島<JCC#4211>
JA6/NS-150,33.0113,129.0178,1,155,Shugenjima,Minamimatsuura-gun<JCG#42009K>,祝言島,長崎県南松浦郡新上五島町<JCG#42009K>
JA6/NS-151,34.0984,129.2425,1,154,Naiinjima,Tsushima-city<JCC#4209>,内院島,長崎県対馬市@内院島<JCC#4209>
JA6/NS-152,32.7349,128.6003,1,150,Odake,Goto-city<JCC#4211>,男岳,長崎県五島市@嵯峨ノ島<JCC#4211>
JA6/ON-001,24.4272,124.1832,2,526,Omotodake,Ishigaki-city<JCC#4704>,於茂登岳,沖縄県石垣市@石垣島<JCC#4704>
JA6/ON-002,26.717,128.2187,2,503,Yonahadake,Kunigami-gun<JCG#47001H>,与那覇岳,沖縄県国頭郡国頭村<JCG#47001H>
JA6/ON-003,24.3592,123.8912,1,470,Komidake,Yaeyama-gun<JCG#47005B>,古見岳,沖縄県八重山郡竹富町@西表島<JCG#47005B>
JA6/ON-004,26.6355,127.9284,1,453,Yaedake,Kunigami-gun<JCG#47001I>Nago-city<JCC#4708>,八重岳,沖縄県国頭郡本部町<JCG#47001I>沖縄県名護市<JCC#4708>
JA6/ON-005,24.3374,123.7957,1,447,Haterumamori,Yaeyama-gun<JCG#47005B>,波照間森,沖縄県八重山郡竹富町@西表島<JCG#47005B>
JA6/ON-006,24.3624,123.8163,1,441,Tedouyama,Yaeyama-gun<JCG#47005B>,テドウ山,沖縄県八重山郡竹富町@西表島<JCG#47005B>
JA6/ON-007,24.2809,123.7956,1,425,Haemidake,Yaeyama-gun<JCG#47005B>,南風見岳,沖縄県八重山郡竹富町@西表島<JCG#47005B>
JA6/ON-008,26.8067,128.2726,1,420,Nishimedake,Kunigami-gun<JCG#47001H>,西銘岳,沖縄県国頭郡国頭村<JCG#47001H>
JA6/ON-009,26.5986,128.0479,1,385,Tanodake,Nago-city<JCC#4708>,多野岳,沖縄県名護市<JCC#4708>
JA6/ON-010,24.5721,124.314,1,365,Yasuradake,Ishigaki-city<JCC#4704>,安良岳,沖縄県石垣市@石垣島<JCC#4704>
JA6/ON-011,26.4794,127.8747,1,363,Onnadake,Kunigami-gun<JCG#47001C>Kunigami-gun<JCG#47001E>,恩納岳,沖縄県国頭郡恩納村<JCG#47001C>沖縄県国頭郡金武町<JCG#47001E>
JA6/ON-012,25.7425,123.4714,1,362,P362,Ishigaki-city<JCC#4704>,点362,沖縄県石垣市@魚釣島<JCC#4704>
JA6/ON-013,26.6845,128.1387,1,361,Nekumachijidake,Kunigami-gun<JCG#47001B>,ネクマチヂ岳,沖縄県国頭郡大宜味村<JCG#47001B>
JA6/ON-014,26.5855,128.0098,1,345,Nagodake,Nago-city<JCC#4708>,名護岳,沖縄県名護市<JCC#4708>
JA6/ON-015,26.5395,128.001,1,335,Kushidake,Nago-city<JCC#4708>,久志岳,沖縄県名護市<JCC#4708>
JA6/ON-016,26.5452,128.0073,1,332,Henokodake,Nago-city<JCC#4708>,辺野古岳,沖縄県名護市<JCC#4708>
JA6/ON-017,24.2942,123.6826,1,318,Sakiyama,Yaeyama-gun<JCG#47005B>,崎山(三角点),沖縄県八重山郡竹富町@西表島<JCG#47005B>
JA6/ON-018,26.377,126.7701,1,310,Uegusukudake,Shimajiri-gun<JCG#47002T>,宇江城岳,沖縄県島尻郡久米島町@久米島<JCG#47002T>
JA6/ON-019,24.3281,123.7225,1,300,Funaukiyama,Yaeyama-gun<JCG#47005B>,船浮山(三角点),沖縄県八重山郡竹富町@西表島<JCG#47005B>
JA6/ON-020,27.0273,127.9492,1,294,Gayouzan,Shimajiri-gun<JCG#47002C>,賀陽山,沖縄県島尻郡伊平屋村@伊平屋島<JCG#47002C>
JA6/ON-021,26.6706,127.9378,1,292,P292,Kunigami-gun<JCG#47001F>Kunigami-gun<JCG#47001I>,点292(パサン辻(三角点)近傍),沖縄県国頭郡今帰仁村<JCG#47001F>沖縄県国頭郡本部町<JCG#47001I>
JA6/ON-022,26.6124,128.0815,1,290,P290,Nago-city<JCC#4708>,点290(宇橋山近傍),沖縄県名護市<JCC#4708>
JA6/ON-023,26.3129,126.7827,1,288,Aaradake,Shimajiri-gun<JCG#47002T>,アーラ岳,沖縄県島尻郡久米島町@久米島<JCG#47002T>
JA6/ON-024,26.5228,127.971,1,284,Kochiyayama,Nago-city<JCC#4708>Kunigami-gun<JCG#47001D>,古知屋山(三角点),沖縄県名護市<JCC#4708>沖縄県国頭郡宜野座村<JCG#47001D>
JA6/ON-025,26.1672,127.2355,1,270,Kubashimanotake,Shimajiri-gun<JCG#47002R>,久場島の岳,沖縄県島尻郡座間味村@久場島<JCG#47002R>
JA6/ON-026,24.4567,124.1276,1,262,Maetake,Ishigaki-city<JCC#4704>,前嵩,沖縄県石垣市@石垣島<JCC#4704>
JA6/ON-027,27.0785,127.9955,1,236,Tannadake,Shimajiri-gun<JCG#47002C>,タンナ岳,沖縄県島尻郡伊平屋村@伊平屋島<JCG#47002C>
JA6/ON-029,24.4529,123.0055,1,231,Urabudake,Yaeyama-gun<JCG#47005A>,宇良部岳,沖縄県八重山郡与那国町@与那国島<JCG#47005A>
